TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
0,3,70517.162277983,82.1629792877067,1032.45844639743,1195.96320388313,52.4336090044671,1.26257418235803,0,-16.2517577345,0.139405946473202,16.2524068181042,70462.3814941722,19.8596618652344,0,0,0,0
0.179999999905704,3,70626.6611860281,201.855326262206,1033.76676324823,1197.43126160132,52.3963251070672,1.26292091838376,0,-16.2986508573924,-0.18883755800022,16.3009881594803,70571.9169014654,19.7328582763672,0.717713558632707,-2.24469231385915E-13,0.0393499799826577,2.23143109961171
0.399999999790452,3,70760.4117594431,366.811167264255,1035.40156483125,1199.2500940915,52.3507568792993,1.26449402153128,0,-15.5916918470948,-0.576500961435269,15.6015667199361,70705.702605402,20.3482177734375,1.59290824503688,-5.44362588306545E-13,0.0820207545481348,4.96006989575002
0.619999999675201,3,70894.0732882644,532.199507427626,1037.01966958785,1201.05945617641,52.3051872210199,1.26553544095643,0,-15.8513150910906,0.128934313162593,15.8526015620075,70839.4023022941,19.9936065673828,2.46579517103843,-7.23402433428982E-13,0.126482339942749,7.69191470900121
0.83999999955995,3,71027.6275088102,698.002590111487,1038.63075188007,1202.86538067607,52.2596204237634,1.26658987052908,0,-16.1946015298656,0.000733718368362127,16.1957871125098,70973.0011769831,19.5525238037109,3.33631597910696,-9.6230361512495E-13,0.174401910972576,10.4258354551142
1.0599999994447,3,71161.0863434345,864.232249328805,1040.27924562399,1204.69688837978,52.214050765484,1.26785875420761,0,-15.6044379203691,-0.523831879957962,15.6124494682446,71106.4966359715,20.0511413574219,4.20461576328947,-1.28473655547066E-12,0.21777605855392,13.1619294638389
1.27999999932945,3,71294.4560670675,1030.87612596298,1041.9097282001,1206.51766237692,52.1684832529718,1.26848487488571,0,-15.7352206876446,0.0617936093078357,15.736338277358,71239.9047162948,19.8253204345703,5.07061111253416,-1.48188279247663E-12,0.261911814437622,15.9009861964928
1.4999999992142,3,71427.7137835755,1197.96906994471,1043.53129316556,1208.33378434599,52.1229143099481,1.26981206500092,0,-16.1199689942423,0.0409993099749663,16.1210809653549,71373.2090207681,19.3424468994141,5.93423007961398,-1.70773080367415E-12,0.309791602565327,18.6418618149045
1.71999999909895,3,71560.8730128559,1365.48022997661,1045.19284177565,1210.17742496593,52.0773463205987,1.27121789536763,0,-15.4634572991149,-0.575891213652214,15.4732621731681,71506.4060482574,19.9074157714844,6.7956277377357,-2.03430860620165E-12,0.352669056919784,21.3852231040002
1.93999999898369,3,71693.9458150418,1533.40368283292,1046.84718256792,1212.01759867782,52.0317783312494,1.2717827548373,0,-15.4021635762719,-0.0502743514112625,15.4035633043062,71639.5153929049,19.8756774902344,7.65476686371555,-2.24190202263958E-12,0.394670010861369,24.1313879648641
2.15999999886844,3,71826.910276601,1701.76597176734,1048.48662906298,1213.84908682597,51.9862074808771,1.27316063986331,0,-15.803450548932,0.064199168978423,15.804390741458,71772.5254109232,19.3772430419922,8.51155207208759,-2.45024609347837E-12,0.440359318808419,26.8793442679875
2.37999999875319,3,71959.7772642881,1870.57093231042,1050.16627441438,1215.70807321764,51.9406394915277,1.27451816047105,0,-15.1446507290464,-0.60165036077353,15.1557411083643,71905.4296614501,19.9456451416016,9.36614050212594,-2.77680201136599E-12,0.481229477374589,29.6300519489068
2.59999999863794,3,72092.5623660398,2039.78818876849,1051.84442858165,1217.56748109347,51.8950722174341,1.27505122408535,0,-14.9365607834497,-0.150873017810664,14.9388354531751,72038.2490771499,20.0627838134766,10.2185188040543,-2.99371605468459E-12,0.520060181741328,32.3833185093497
2.81999999852269,3,72225.243619372,2209.41373254535,1053.50356274566,1219.41557380556,51.8495032744104,1.2765532102523,0,-15.3608030128378,0.0958914486659968,15.3616497374638,72170.9744049114,19.5426788330078,11.068573620495,-3.18641778627909E-12,0.562532492324464,35.1384222497503
3.03999999840744,3,72357.8305151006,2379.47235460773,1055.20385698754,1221.29150722633,51.8039350466424,1.27777408827835,0,-14.7308893810186,-0.58962153348609,14.7421111954253,72303.597104551,20.0839294433594,11.9164693757033,-3.51062465151779E-12,0.600640534054361,37.8965086494975
3.25999999829219,3,72490.3409132762,2549.96079570325,1056.90540384628,1223.16978667306,51.7583661036188,1.27837042263602,0,-14.4412608377089,-0.233315447013441,14.4447201596989,72436.1394351535,20.2846893310547,12.7622040113969,-3.73309593904158E-12,0.636160051720519,40.6568762171772
3.47999999817694,3,72622.7527647212,2720.90677004799,1058.58508654785,1225.03503964009,51.7127978758508,1.27998739748654,0,-14.9163894463937,0.131674495176713,14.9172690331878,72568.5934926205,19.7152099609375,13.6056503912648,-3.91347014806169E-12,0.675499009895128,43.41920149732
3.69999999806168,3,72755.0721252071,2892.25137691248,1060.30276398115,1226.92592017761,51.6672289328271,1.28108922394469,0,-14.3437688155877,-0.548921392360459,14.3541267161411,72700.9480315421,20.2001403808594,14.4469600305063,-4.23370767134754E-12,0.711101236890087,46.1847072039019
3.91999999794643,3,72887.3188977055,3064.01049144446,1062.02693124677,1228.8224694378,51.6216607050592,1.28174094748875,0,-13.974268365355,-0.292806801958716,13.9788504242839,72833.2247161064,20.4828125,15.2861552635694,-4.46392437849446E-12,0.743655312713807,48.9522128817842
