Высоты, Вертикальная скорость, Время
1772541.88383802342275430419, 365.09439026206547473929, 603.40000000000000812683
1772505.37439899721618985495, 365.09606437442668039339, 603.50000000000000810463
1772468.86479255977349112072, 365.09773854876132306857, 603.60000000000000808242
1772432.35501870489736120362, 365.09941278507312834023, 603.70000000000000806022
1772395.84507742639004845842, 365.10108708336582200582, 603.80000000000000803801
1772359.33496871805346017936, 365.10276144364313022361, 603.90000000000000801581
1772322.82469257368916260020, 365.10443586590877948495, 604.00000000000000799361
1772286.31424898709826720733, 365.10611035016649653095, 604.10000000000000797140
1772249.80363795208165811346, 365.10778489642000846360, 604.20000000000000794920
1772213.29285946243965099711, 365.10945950467304269016, 604.30000000000000792699
1772176.78191351197233416315, 365.11113417492932689545, 604.40000000000000790479
1772140.27080009447945485590, 365.11280890719258912513, 604.50000000000000788258
1772103.75951920376019188552, 365.11448370146655773016, 604.60000000000000786038
1772067.24807083361349668849, 365.11615855775496136681, 604.70000000000000783817
1772030.73645497783797964075, 365.11783347606152896891, 604.80000000000000781597
1771994.22467163023179637094, 365.11950845638998983111, 604.90000000000000779377
1771957.71272078459276144713, 365.12118349874407355338, 605.00000000000000777156
1771921.20060243471834837692, 365.12285860312751004098, 605.10000000000000774936
1771884.68831657440557592054, 365.12453376954402950449, 605.20000000000000772715
1771848.17586319745112177770, 365.12620899799736248759, 605.30000000000000770495
1771811.66324229765143627446, 365.12788428849123981146, 605.40000000000000768274
1771775.15045386880228761584, 365.12955964102939265814, 605.50000000000000766054
1771738.63749790469933032000, 365.13123505561555248722, 605.60000000000000763833
1771702.12437439913776415779, 365.13291053225345106359, 605.70000000000000761613
1771665.61108334591244783951, 365.13458607094682051297, 605.80000000000000759393
1771629.09762473881778532814, 365.13626167169939323864, 605.90000000000000757172
1771592.58399857164783952612, 365.13793733451490194919, 606.00000000000000754952
1771556.07020483819633227540, 365.13961305939707971402, 606.10000000000000752731
1771519.55624353225664435740, 365.14128884634965985234, 606.20000000000000750511
1771483.04211464762170180620, 365.14296469537637604419, 606.30000000000000748290
1771446.52781817808408959536, 365.14464060648096227490, 606.40000000000000746070
1771410.01335411743593795109, 365.14631657966715283514, 606.50000000000000743849
1771373.49872245946926341276, 365.14799261493868232087, 606.60000000000000741629
1771336.98392319797540039872, 365.14966871229928563336, 606.70000000000000739409
1771300.46895632674545595364, 365.15134487175269803472, 606.80000000000000737188
1771263.95382183957019606169, 365.15302109330265506459, 606.90000000000000734968
1771227.43851973023993195966, 365.15469737695289256796, 607.00000000000000732747
1771190.92304999254463382385, 365.15637372270714675060, 607.10000000000000730527
1771154.40741262027393077005, 365.15805013056915406811, 607.20000000000000728306
1771117.89160760721699716669, 365.15972660054265133689, 607.30000000000000726086
1771081.37563494716278000851, 365.16140313263137567867, 607.40000000000000723865
1771044.85949463389965785609, 365.16307972683906449274, 607.50000000000000721645
1771008.34318666121578189632, 365.16475638316945556694, 607.60000000000000719425
1770971.82671102289884856873, 365.16643310162628691118, 607.70000000000000717204
1770935.31006771273621325236, 365.16810988221329692394, 607.80000000000000714984
1770898.79325672451489026571, 365.16978672493422430900, 607.90000000000000712763
1770862.27627805202143917995, 365.17146362979280804772, 608.00000000000000710543
1770825.75913168904219219257, 365.17314059679278742676, 608.10000000000000708322
1770789.24181762936291306687, 365.17481762593790212135, 608.20000000000000706102
1770752.72433586676913819247, 365.17649471723189202876, 608.30000000000000703881
1770716.20668639504594921164, 365.17817187067849743487, 608.40000000000000701661
1770679.68886920797808670613, 365.17984908628145890308, 608.50000000000000699441
1770643.17088429934995019721, 365.18152636404451732988, 608.60000000000000697220
1770606.65273166294548445876, 365.18320370397141388930, 608.70000000000000695000
1770570.13441129254829320416, 365.18488110606589011620, 608.80000000000000692779
1770533.61592318194175277313, 365.18655857033168782300, 608.90000000000000690559
1770497.09726732490855738433, 365.18823609677254915518, 609.00000000000000688338
1770460.57844371523128756962, 365.18991368539221656353, 609.10000000000000686118
1770424.05945234669206911349, 365.19159133619443283192, 609.20000000000000683897
1770387.54029321307257305307, 365.19326904918294104951, 609.30000000000000681677
1770351.02096630815424305183, 365.19494682436148461080, 609.40000000000000679456
1770314.50147162571806802589, 365.19662466173380721557, 609.50000000000000677236
1770277.98180915954469583085, 365.19830256130365292444, 609.60000000000000675016
1770241.46197890341431957495, 365.19998052307476604783, 609.70000000000000672795
1770204.94198085110679130594, 365.20165854705089128474, 609.80000000000000670575
1770168.42181499640173569787, 365.20333663323577358395, 609.90000000000000668354
1770131.90148133307820899063, 365.20501478163315822734, 610.00000000000000666134
1770095.38097985491492636356, 365.20669299224679082982, 610.10000000000000663913
1770058.86031055569026193552, 365.20837126508041731165, 610.20000000000000661693
1770022.33947342918224876485, 365.21004960013778389838, 610.30000000000000659472
1769985.81846846916846516251, 365.21172799742263712086, 610.40000000000000657252
1769949.29729566942614837899, 365.21340645693872387079, 610.50000000000000655032
1769912.77595502373230829107, 365.21508497868979131740, 610.60000000000000652811
1769876.25444652586327265453, 365.21676356267958693524, 610.70000000000000650591
1769839.73277016959525553830, 365.21844220891185855971, 610.80000000000000648370
1769803.21092594870401626395, 365.22012091739035430371, 610.90000000000000646150
1769766.68891385696497309254, 365.22179968811882258550, 611.00000000000000643929
1769730.16673388815308953781, 365.22347852110101218415, 611.10000000000000641709
1769693.64438603604298805294, 365.22515741634067215626, 611.20000000000000639488
1769657.12187029440895003063, 365.22683637384155189154, 611.30000000000000637268
1769620.59918665702480211621, 365.22851539360740108497, 611.40000000000000635048
1769584.07633511766402989451, 365.23019447564196976463, 611.50000000000000632827
1769547.55331567009977788985, 365.23187361994900823614, 611.60000000000000630607
1769511.03012830810484956601, 365.23355282653226713818, 611.70000000000000628386
1769474.50677302545159363945, 365.23523209539549747027, 611.80000000000000626166
1769437.98324981591201776610, 365.23691142654245048171, 611.90000000000000623945
1769401.45955867325778854138, 365.23859081997687775489, 612.00000000000000621725
1769364.93569959126011781336, 365.24027027570253120525, 612.10000000000000619504
1769328.41167256368987636961, 365.24194979372316305355, 612.20000000000000617284
1769291.88747758431759393716, 365.24362937404252585361, 612.30000000000000615064
1769255.36311464691334549570, 365.24530901666437243680, 612.40000000000000612843
1769218.83858374524686496443, 365.24698872159245596758, 612.50000000000000610623
1769182.31388487308765888883, 365.24866848883052994346, 612.60000000000000608402
1769145.78901802420455169340, 365.25034831838234816725, 612.70000000000000606182
1769109.26398319236636780261, 365.25202821025166474711, 612.80000000000000603961
1769072.73878037134124951990, 365.25370816444223412423, 612.90000000000000601741
1769036.21340955489699808822, 365.25538818095781104511, 613.00000000000000599520
1768999.68787073680118737684, 365.25706825980215056160, 613.10000000000000597300
1768963.16216391082093650766, 365.25874840097900805858, 613.20000000000000595080
1768926.63628907072302354209, 365.26042860449213922625, 613.30000000000000592859
1768890.11024621027377179416, 365.26210887034530008788, 613.40000000000000590639
1768853.58403532323927720427, 365.26378919854224697206, 613.50000000000000588418
1768817.05765640338506727858, 365.26546958908673651267, 613.60000000000000586198
1768780.53110944447644214961, 365.26715004198252564893, 613.70000000000000583977
1768744.00439444027813351568, 365.26883055723337168086, 613.80000000000000581757
1768707.47751138455475938827, 365.27051113484303218604, 613.90000000000000579536
1768670.95046027107048303151, 365.27219177481526507512, 614.00000000000000577316
1768634.42324109358889927535, 365.27387247715382856406, 614.10000000000000575096
1768597.89585384587348926289, 365.27555324186248120188, 614.20000000000000572875
1768561.36829852168727938988, 365.27723406894498184294, 614.30000000000000570655
1768524.84057511479272761790, 365.27891495840508967463, 614.40000000000000568434
1768488.31268361895217822166, 365.28059591024656416192, 614.50000000000000566214
1768451.78462402792752072855, 365.28227692447316513058, 614.60000000000000563993
1768415.25639633548018991860, 365.28395800108865268396, 614.70000000000000561773
1768378.72800053537127951131, 365.28563914009678725847, 614.80000000000000559552
1768342.19943662136154216569, 365.28732034150132962358, 614.90000000000000557332
1768305.67070458721138948022, 365.28900160530604082632, 615.00000000000000555112
1768269.14180442668077830604, 365.29068293151468227453, 615.10000000000000552891
1768232.61273613352932443377, 365.29236432013101565364, 615.20000000000000550671
1768196.08349970151618890668, 365.29404577115880300986, 615.30000000000000548450
1768159.55409512440030539437, 365.29572728460180663923, 615.40000000000000546230
1768123.02452239594015281909, 365.29740886046378922636, 615.50000000000000544009
1768086.49478150989375535573, 365.29909049874851373341, 615.60000000000000541789
1768049.96487246001890980551, 365.30077219945974345561, 615.70000000000000539568
1768013.43479524007295822230, 365.30245396260124199350, 615.80000000000000537348
1767976.90454984381278791261, 365.30413578817677325294, 615.90000000000000535127
1767940.37413626499505880929, 365.30581767619010147286, 616.00000000000000532907
1767903.84355449737608978467, 365.30749962664499119747, 616.10000000000000530687
1767867.31280453471163127688, 365.30918163954520733183, 616.20000000000000528466
1767830.78188637075709266355, 365.31086371489451503081, 616.30000000000000526246
1767794.25079999926765594864, 365.31254585269667981007, 616.40000000000000524025
1767757.71954541399793470191, 365.31422805295546749060, 616.50000000000000521805
1767721.18812260870242880628, 365.31591031567464422647, 616.60000000000000519584
1767684.65653157713495602366, 365.31759264085797644928, 616.70000000000000517364
1767648.12477231304910674226, 365.31927502850923095146, 616.80000000000000515143
1767611.59284481019813028979, 365.32095747863217480300, 616.90000000000000512923
1767575.06074906233493493346, 365.32263999123057543472, 617.00000000000000510703
1767538.52848506321186050627, 365.32432256630820055499, 617.10000000000000508482
1767501.99605280658101946756, 365.32600520386881820523, 617.20000000000000506262
1767465.46345228619418321614, 365.32768790391619673219, 617.30000000000000504041
1767428.93068349580255471665, 365.32937066645410484345, 617.40000000000000501821
1767392.39774642915710956004, 365.33105349148631149636, 617.50000000000000499600
1767355.86464108000848227675, 365.33273637901658603688, 617.60000000000000497380
1767319.33136744210685264989, 365.33441932904869806076, 617.70000000000000495159
1767282.79792550920194571518, 365.33610234158641752455, 617.80000000000000492939
1767246.26431527504325913469, 365.33778541663351469015, 617.90000000000000490719
1767209.73053673337994950998, 365.33946855419376015250, 618.00000000000000488498
1767173.19658987796060500841, 365.34115175427092478411, 618.10000000000000486278
1767136.66247470253347273683, 365.34283501686877981829, 618.20000000000000484057
1767100.12819120084657242842, 365.34451834199109679369, 618.30000000000000481837
1767063.59373936664746906899, 365.34620172964164755425, 618.40000000000000479616
1767027.05911919368327289703, 365.34788517982420424923, 618.50000000000000477396
1766990.52433067570086677733, 365.34956869254253938872, 618.60000000000000475175
1766953.98937380644656514050, 365.35125226780042578811, 618.70000000000000472955
1766917.45424857966656873032, 365.35293590560163654035, 618.80000000000000470735
1766880.91895498910639616952, 365.35461960594994509921, 618.90000000000000468514
1766844.38349302851145239401, 365.35630336884912522377, 619.00000000000000466294
1766807.84786269162657390552, 365.35798719430295097843, 619.10000000000000464073
1766771.31206397219625614525, 365.35967108231519676065, 619.20000000000000461853
1766734.77609686396476718073, 365.36135503288963727320, 619.30000000000000459632
1766698.23996136067580664530, 365.36303904603004755192, 619.40000000000000457412
1766661.70365745607284679863, 365.36472312174020293796, 619.50000000000000455191
1766625.16718514389879146620, 365.36640726002387910554, 619.60000000000000452971
1766588.63054441789643078664, 365.36809146088485203419, 619.70000000000000450751
1766552.09373527180798646441, 365.36977572432689803650, 619.80000000000000448530
1766515.55675769937533914344, 365.37146005035379373038, 619.90000000000000446310
1766479.01961169433991472033, 365.37314443896931603906, 620.00000000000000444089
1766442.48229725044302540482, 365.37482889017724221881, 620.10000000000000441869
1766405.94481436142530128564, 365.37651340398134985898, 620.20000000000000439648
1766369.40716302102714507782, 365.37819798038541685425, 620.30000000000000437428
1766332.86934322298861843592, 365.37988261939322140459, 620.40000000000000435207
1766296.33135496104932826711, 365.38156732100854201528, 620.50000000000000432987
1766259.79319822894842673122, 365.38325208523515758019, 620.60000000000000430767
1766223.25487302042495230125, 365.38493691207684724298, 620.70000000000000428546
1766186.71637932921726132918, 365.38662180153739048039, 620.80000000000000426326
1766150.17771714906348279328, 365.38830675362056710220, 620.90000000000000424105
1766113.63888647370140461135, 365.38999176833015722354, 621.00000000000000421885
1766077.09988729686835995381, 365.39167684566994129258, 621.10000000000000419664
1766040.56071961230134093057, 365.39336198564370006281, 621.20000000000000417444
1766004.02138341373699859105, 365.39504718825521462078, 621.30000000000000415223
1765967.48187869491152923729, 365.39673245350826635836, 621.40000000000000413003
1765930.94220544956067442399, 365.39841778140663700047, 621.50000000000000410783
1765894.40236367142006201902, 365.40010317195410854962, 621.60000000000000408562
1765857.86235335422463776922, 365.40178862515446339687, 621.70000000000000406342
1765821.32217449170923373458, 365.40347414101148418308, 621.80000000000000404121
1765784.78182707760811354092, 365.40515971952895390995, 621.90000000000000401901
1765748.24131110565519975353, 365.40684536071065588447, 622.00000000000000399680
1765711.70062656958418756403, 365.40853106456037374672, 622.10000000000000397460
1765675.15977346312820372987, 365.41021683108189141431, 622.20000000000000395239
1765638.61875178002003394795, 365.41190266027899319345, 622.30000000000000393019
1765602.07756151399212285469, 365.41358855215546364015, 622.40000000000000390799
1765565.53620265877657402598, 365.41527450671508767122, 622.50000000000000388578
1765528.99467520810503629036, 365.41696052396165048104, 622.60000000000000386358
1765492.45297915570881741587, 365.41864660389893765258, 622.70000000000000384137
1765455.91111449531888411002, 365.42033274653073501859, 622.80000000000000381917
1765419.36908122066586201981, 365.42201895186082877265, 622.90000000000000379696
1765382.82687932547980835807, 365.42370521989300541366, 623.00000000000000377476
1765346.28450880349055296392, 365.42539155063105174581, 623.10000000000000375255
1765309.74196964842747092916, 365.42707794407875490639, 623.20000000000000373035
1765273.19926185401959628507, 365.42876440023990236572, 623.30000000000000370814
1765236.65638541399562200240, 365.43045091911828189946, 623.40000000000000368594
1765200.11334032208378630457, 365.43213750071768161631, 623.50000000000000366374
1765163.57012657201198635448, 365.43382414504188993032, 623.60000000000000364153
1765127.02674415750777825451, 365.43551085209469556081, 623.70000000000000361933
1765090.48319307229826335970, 365.43719762187988756019, 623.80000000000000359712
1765053.93947331011031565140, 365.43888445440125531394, 623.90000000000000357492
1765017.39558486467024067679, 365.44057134966258851283, 624.00000000000000355271
1764980.85152772970400292252, 365.44225830766767715296, 624.10000000000000353051
1764944.30730189893722581473, 365.44394532842031159126, 624.20000000000000350830
1764907.76290736609519171907, 365.44563241192428248993, 624.30000000000000348610
1764871.21834412490272825380, 365.44731955818338078879, 624.40000000000000346390
1764834.67361216908443566354, 365.44900676720139778841, 624.50000000000000344169
1764798.12871149236434575869, 365.45069403898212512249, 624.60000000000000341949
1764761.58364208846614928916, 365.45238137352935470226, 624.70000000000000339728
1764725.03840395111319594434, 365.45406877084687879975, 624.80000000000000337508
1764688.49299707402849435312, 365.45575623093848996459, 624.90000000000000335287
1764651.94742145093459839700, 365.45744375380798107944, 625.00000000000000333067
1764615.40167707555383458384, 365.45913133945914538780, 625.10000000000000330846
1764578.85576394160796098731, 365.46081898789577641073, 625.20000000000000328626
1764542.30968204281839462055, 365.46250669912166797459, 625.30000000000000326406
1764505.76343137290621143620, 365.46419447314061426657, 625.40000000000000324185
1764469.21701192559214632638, 365.46588230995640980692, 625.50000000000000321965
1764432.67042369459647943586, 365.46757020957284936569, 625.60000000000000319744
1764396.12366667363914984890, 365.46925817199372810151, 625.70000000000000317524
1764359.57674085643975558924, 365.47094619722284145058, 625.80000000000000315303
1764323.02964623671743993327, 365.47263428526398518215, 625.90000000000000313083
1764286.48238280819100509689, 365.47432243612095539853, 626.00000000000000310862
1764249.93495056457891223545, 365.47601064979754853512, 626.10000000000000308642
1764213.38734949959916775697, 365.47769892629756127711, 626.20000000000000306422
1764176.83957960696943700896, 365.47938726562479072602, 626.30000000000000304201
1764140.29164088040693059156, 365.48107566778303423316, 626.40000000000000301981
1764103.74353331362863173126, 365.48276413277608948293, 626.50000000000000299760
1764067.19525690035106890718, 365.48445266060775449279, 626.60000000000000297540
1764030.64681163429031585110, 365.48614125128182761326, 626.70000000000000295319
1763994.09819750916210523428, 365.48782990480210750017, 626.80000000000000293099
1763957.54941451868194235431, 365.48951862117239311467, 626.90000000000000290878
1763921.00046265656465038774, 365.49120740039648375097, 627.00000000000000288658
1763884.45134191652505251113, 365.49289624247817906411, 627.10000000000000286438
1763847.90205229227717609319, 365.49458514742127895891, 627.20000000000000284217
1763811.35259377753504850261, 365.49627411522958370105, 627.30000000000000281997
1763774.80296636601212867390, 365.49796314590689386148, 627.40000000000000279776
1763738.25317005142142079421, 365.49965223945701037200, 627.50000000000000277556
1763701.70320482747570167703, 365.50134139588373441421, 627.60000000000000275335
1763665.15307068788729338848, 365.50303061519086755826, 627.70000000000000273115
1763628.60276762636817693419, 365.50471989738221165189, 627.80000000000000270894
1763592.05229563662999225926, 365.50640924246156890365, 627.90000000000000268674
1763555.50165471238381087460, 365.50809865043274179963, 628.00000000000000266454
1763518.95084484734059060429, 365.50978812129953315901, 628.10000000000000264233
1763482.39986603521060715138, 365.51147765506574613403, 628.20000000000000262013
1763445.84871826970402253210, 365.51316725173518420999, 628.30000000000000259792
1763409.29740154453054401529, 365.51485691131165117751, 628.40000000000000257572
1763372.74591585339942412247, 365.51654663379895113251, 628.50000000000000255351
1763336.19426119001957431465, 365.51823641920088850399, 628.60000000000000253131
1763299.64243754809945130546, 365.51992626752126805401, 628.70000000000000250910
1763263.09044492134728443489, 365.52161617876389484993, 628.80000000000000248690
1763226.53828330347084829555, 365.52330615293257429221, 628.90000000000000246470
1763189.98595268817757641955, 365.52499619003111208659, 629.00000000000000244249
1763153.43345306917444759165, 365.52668629006331429965, 629.10000000000000242029
1763116.88078444016809953609, 365.52837645303298727550, 629.20000000000000239808
1763080.32794679486482891662, 365.53006667894393769136, 629.30000000000000237588
1763043.77494012697047764959, 365.53175696779997252972, 629.40000000000000235367
1763007.22176443019043290406, 365.53344731960489916167, 629.50000000000000233147
1762970.66841969822996816220, 365.53513773436252520810, 629.60000000000000230926
1762934.11490592479367478518, 365.53682821207665862295, 629.70000000000000228706
1762897.56122310358603044733, 365.53851875275110772101, 629.80000000000000226485
1762861.00737122831094438880, 365.54020935638968109460, 629.90000000000000224265
1762824.45335029267198478919, 365.54190002299618766912, 630.00000000000000222045
1762787.89916029037237876764, 365.54359075257443670304, 630.10000000000000219824
1762751.34480121511489869590, 365.54528154512823778788, 630.20000000000000217604
1762714.79027306060208957206, 365.54697240066140082049, 630.30000000000000215383
1762678.23557582053592796001, 365.54866331917773600302, 630.40000000000000213163
1762641.68070948861816304998, 365.55035430068105389845, 630.50000000000000210942
1762605.12567405855008928484, 365.55204534517516534731, 630.60000000000000208722
1762568.57046952403254636010, 365.55373645266388155095, 630.70000000000000206501
1762532.01509587876614659763, 365.55542762315101398829, 630.80000000000000204281
1762495.45955311645104757190, 365.55711885664037452681, 630.90000000000000202061
1762458.90384123078695211007, 365.55881015313577528381, 631.00000000000000199840
1762422.34796021547333566559, 365.56050151264102876514, 631.10000000000000197620
1762385.79191006420921894460, 365.56219293515994772648, 631.20000000000000195399
1762349.23569077069316790585, 365.56388442069634531206, 631.30000000000000193179
1762312.67930232862352113443, 365.56557596925403494370, 631.40000000000000190958
1762276.12274473169816246809, 365.56726758083683040401, 631.50000000000000188738
1762239.56601797361452099722, 365.56895925544854578093, 631.60000000000000186517
1762203.00912204806968475168, 365.57065099309299543995, 631.70000000000000184297
1762166.45205694876040070085, 365.57234279377399413513, 631.80000000000000182077
1762129.89482266938296106673, 365.57403465749535692586, 631.90000000000000179856
1762093.33741920363343069766, 365.57572658426089917683, 632.00000000000000177636
1762056.77984654520730600780, 365.57741857407443658579, 632.10000000000000175415
1762020.22210468779985603760, 365.57911062693978515581, 632.20000000000000173195
1761983.66419362510589508020, 365.58080274286076125079, 632.30000000000000170974
1761947.10611335081978268136, 365.58249492184118151217, 632.40000000000000168754
1761910.54786385863565101317, 365.58418716388486294222, 632.50000000000000166533
1761873.98944514224717750039, 365.58587946899562284853, 632.60000000000000164313
1761837.43085719534758482041, 365.58757183717727884398, 632.70000000000000162093
1761800.87210001162986827694, 365.58926426843364887453, 632.80000000000000159872
1761764.31317358478645473951, 365.59095676276855124698, 632.90000000000000157652
1761727.75407790850954370399, 365.59264932018580454565, 633.00000000000000155431
1761691.19481297649099360569, 365.59434194068922768794, 633.10000000000000153211
1761654.63537878242209444579, 365.59603462428263992434, 633.20000000000000150990
1761618.07577531999379516492, 365.59772737096986081062, 633.30000000000000148770
1761581.51600258289681733004, 365.59942018075471023564, 633.40000000000000146549
1761544.95606056482131407392, 365.60111305364100842130, 633.50000000000000144329
1761508.39594925945721115568, 365.60280598963257592260, 633.60000000000000142109
1761471.83566866049397958705, 365.60449898873323357207, 633.70000000000000139888
1761435.27521876162063563243, 365.60619205094680253532, 633.80000000000000137668
1761398.71459955652596818254, 365.60788517627710433877, 633.90000000000000135447
1761362.15381103889831138076, 365.60957836472796081417, 634.00000000000000133227
1761325.59285320242554462311, 365.61127161630319409857, 634.10000000000000131006
1761289.03172604079520624509, 365.61296493100662668985, 634.20000000000000128786
1761252.47042954769449352170, 365.61465830884208136342, 634.30000000000000126565
1761215.90896371681026266742, 365.61635174981338125555, 634.40000000000000124345
1761179.34732854182891514938, 365.61804525392434978004, 634.50000000000000122125
1761142.78552401643651137420, 365.61973882117881073928, 634.60000000000000119904
1761106.22355013431865700113, 365.62143245158058821320, 634.70000000000000117684
1761069.66140688916061662894, 365.62312614513350658707, 634.80000000000000115463
1761033.09909427464731379587, 365.62481990184139063471, 634.90000000000000113243
1760996.53661228446321729280, 365.62651372170806540751, 635.00000000000000111022
1760959.97396091229245485010, 365.62820760473735626217, 635.10000000000000108802
1760923.41114015181869945081, 365.62990155093308894396, 635.20000000000000106581
1760886.84814999672539670428, 365.63159556029908944796, 635.30000000000000104361
1760850.28499044069553747249, 365.63328963283918415783, 635.40000000000000102141
1760813.72166147741165787011, 365.63498376855719973477, 635.50000000000000099920
1760777.15816310055595295125, 365.63667796745696320082, 635.60000000000000097700
1760740.59449530381027670956, 365.63837222954230185556, 635.70000000000000095479
1760704.03065808085602839128, 365.64006655481704335942, 635.80000000000000093259
1760667.46665142537426618219, 365.64176094328501567809, 635.90000000000000091038
1760630.90247533104570720752, 365.64345539495004711039, 636.00000000000000088818
1760594.33812979155072753201, 365.64514990981596628816, 636.10000000000000086597
1760557.77361480056913478620, 365.64684448788660214857, 636.20000000000000084377
1760521.20893035178050922696, 365.64853912916578396186, 636.30000000000000082157
1760484.64407643886397636379, 365.65023383365734130357, 636.40000000000000079936
1760448.07905305549820695887, 365.65192860136510411007, 636.50000000000000077716
1760411.51386019536164440069, 365.65362343229290259528, 636.60000000000000075495
1760374.94849785213239101722, 365.65531832644456736170, 636.70000000000000073275
1760338.38296601948798070225, 365.65701328382392926164, 636.80000000000000071054
1760301.81726469110560628906, 365.65870830443481953598, 636.90000000000000068834
1760265.25139386066211955040, 365.66040338828106970315, 637.00000000000000066613
1760228.68535352183403119852, 365.66209853536651161465, 637.10000000000000064393
1760192.11914366829739719833, 365.66379374569497745506, 637.20000000000000062172
1760155.55276429372793245420, 365.66548901927029976977, 637.30000000000000059952
1760118.98621539180089712318, 365.66718435609631135397, 637.40000000000000057732
1760082.41949695619121030177, 365.66887975617684536367, 637.50000000000000055511
1760045.85260898057356371282, 365.67057521951573531571, 637.60000000000000053291
1760009.28555145862196695816, 365.67227074611681497673, 637.70000000000000051070
1759972.71832438401031595276, 365.67396633598391850195, 637.80000000000000048850
1759936.15092775041193817742, 365.67566198912088035189, 637.90000000000000046629
1759899.58336155149982005241, 365.67735770553153529239, 638.00000000000000044409
1759863.01562578094672062434, 365.67905348521971842235, 638.10000000000000042188
1759826.44772043242471681879, 365.68074932818926517375, 638.20000000000000039968
1759789.87964549960577187449, 365.68244523444401128387, 638.30000000000000037748
1759753.31140097616139428283, 365.68414120398779285082, 638.40000000000000035527
1759716.74298685576263778785, 365.68583723682444627801, 638.50000000000000033307
1759680.17440313208021507307, 365.68753333295780830192, 638.60000000000000031086
1759643.60564979878438407468, 365.68922949239171593661, 638.70000000000000028866
1759607.03672684954517535516, 365.69092571513000658467, 638.80000000000000026645
1759570.46763427803216472967, 365.69262200117651795406, 638.90000000000000024425
1759533.89837207791447326599, 365.69431835053508805800, 639.00000000000000022204
1759497.32894024286099465826, 365.69601476320955524280, 639.10000000000000019984
1759460.75933876654005416640, 365.69771123920375818783, 639.20000000000000017764
1759424.18956764261963598983, 365.69940777852153590555, 639.30000000000000015543
1759387.61962686476749695430, 365.70110438116672771369, 639.40000000000000013323
1759351.04951642665082545136, 365.70280104714317326309, 639.50000000000000011102
1759314.47923632193646881205, 365.70449777645471253762, 639.60000000000000008882
1759277.90878654429104699375, 365.70619456910518582649, 639.70000000000000006661
1759241.33816708738049783278, 365.70789142509843375195, 639.80000000000000004441
1759204.76737794487064547866, 365.70958834443829726935, 639.90000000000000002220
1759168.19641911042685933353, 365.71128532712861766707, 640.00000000000000000000
1759131.62529057771394036536, 365.71298237317323653883, 640.09999999999999997780
1759095.05399234039657585527, 365.71467948257599581141, 640.19999999999999995559
1759058.48252439213899833703, 365.71637665534073771689, 640.29999999999999993339
1759021.91088672660487191024, 365.71807389147130487594, 640.39999999999999991118
1758985.33907933745774698764, 365.71977119097154015903, 640.49999999999999988898
1758948.76710221836060554779, 365.72146855384528679744, 640.59999999999999986677
1758912.19495536297608850873, 365.72316598009638835554, 640.69999999999999984457
1758875.62263876496649572800, 365.72486346972868870298, 640.79999999999999982236
1758839.05015241799367231579, 365.72656102274603204250, 640.89999999999999980016
1758802.47749631571912232175, 365.72825863915226290990, 640.99999999999999977796
1758765.90467045180389504822, 365.72995631895122617405, 641.09999999999999975575
1758729.33167481990881242382, 365.73165406214676698138, 641.19999999999999973355
1758692.75850941369412794302, 365.73335186874273086688, 641.29999999999999971134
1758656.18517422681986772659, 365.73504973874296367087, 641.39999999999999968914
1758619.61166925294560314796, 365.73674767215131151121, 641.49999999999999966693
1758583.03799448573045083322, 365.73844566897162092212, 641.59999999999999964473
1758546.46414991883330003475, 365.74014372920773868758, 641.69999999999999962252
1758509.89013554591247157077, 365.74184185286351192468, 641.79999999999999960032
1758473.31595136062617257267, 365.74354003994278813905, 641.89999999999999957812
1758436.74159735663192805077, 365.74523829044941508615, 641.99999999999999955591
1758400.16707352758703564177, 365.74693660438724088224, 642.09999999999999953371
1758363.59237986714833823498, 365.74863498176011397667, 642.19999999999999951150
1758327.01751636897233765922, 365.75033342257188312407, 642.29999999999999948930
1758290.44248302671519468277, 365.75203192682639741218, 642.39999999999999946709
1758253.86727983403250163974, 365.75373049452750628951, 642.49999999999999944489
1758217.29190678457973717741, 365.75542912567905948218, 642.59999999999999942268
1758180.71636387201181150886, 365.75712782028490704933, 642.69999999999999940048
1758144.14065108998329378664, 365.75882657834889938320, 642.79999999999999937828
1758107.56476843214841210283, 365.76052539987488723683, 642.89999999999999935607
1758070.98871589216093980212, 365.76222428486672164083, 642.99999999999999933387
1758034.41249346367430916871, 365.76392323332825395887, 643.09999999999999931166
1757997.83610114034149773943, 365.76562224526333588770, 643.19999999999999928946
1757961.25953891581514199061, 365.76732132067581948487, 643.29999999999999926725
1757924.68280678374753733806, 365.76902045956955708550, 643.39999999999999924505
1757888.10590473779052445025, 365.77071966194840135778, 643.49999999999999922284
1757851.52883277159571662196, 365.77241892781620533071, 643.59999999999999920064
1757814.95159087881404502696, 365.77411825717682233861, 643.69999999999999917843
1757778.37417905309632715216, 365.77581765003410602111, 643.79999999999999915623
1757741.79659728809292573715, 365.77751710639191037866, 643.89999999999999913403
1757705.21884557745374877413, 365.77921662625408971703, 643.99999999999999911182
1757668.64092391482836319483, 365.78091620962449867505, 644.09999999999999908962
1757632.06283229386588118359, 365.78261585650699222461, 644.19999999999999906741
1757595.48457070821518755110, 365.78431556690542567067, 644.29999999999999904521
1757558.90613915152459867386, 365.78601534082365462353, 644.39999999999999902300
